rollno,student_name,emailid,address,contact,mid1_exam_30,mid2_exam_30,attendance_pct_100,backlogs,prev_year_sgpa_10,result
3385,Nikhil Nair,nikhil.nair5253@outlook.com,"277 Park Avenue, Nagpur - 869653",9629230107,26.2,26.3,47,0,4.0,Pass
3386,Diya Jain,diya.jain9877@hotmail.com,"495 Nehru Avenue, Pune - 975632",6339111929,7.4,22.2,42,0,6.26,Pass
3387,Aarav Bhattacharya,aarav.bhattacharya7227@rediffmail.com,"141 Shivaji Boulevard, Patna - 114212",6721124315,20.0,12.7,64,0,7.19,Pass
3388,Akshay Srivastava,akshay.srivastava7013@hotmail.com,"324 Market Path, Patna - 460294",8937876622,11.8,28.9,65,0,4.0,Pass
3389,Naman Bhat,naman.bhat4455@gmail.com,"222 Main Road, Indore - 911091",8447593460,4.0,12.1,99,0,6.66,Pass
3390,Neha Jain,neha.jain2221@icloud.com,"104 Shivaji Lane, Chennai - 475550",8809331583,4.3,13.7,45,0,5.08,Pass
3391,Isha Malhotra,isha.malhotra8048@protonmail.com,"475 Park Boulevard, Varanasi - 909526",7762734401,18.2,9.9,40,0,7.0,Pass
3392,Yash Pandey,yash.pandey4685@icloud.com,"200 Main Drive, Thiruvananthapuram - 555019",6363767987,5.4,13.8,40,0,5.71,Fail
3393,Isha Nair,isha.nair5105@protonmail.com,"128 Main Street, Hyderabad - 597624",8963777977,26.2,26.2,71,1,8.23,Pass
3394,Akshay Gupta,akshay.gupta2148@hotmail.com,"341 Patel Avenue, Delhi - 623318",7677942904,12.0,22.4,92,0,N/A,Fail
3395,Arjun Bose,arjun.bose8729@protonmail.com,"342 Shivaji Road, Ranchi - 223675",9400319024,15.4,14.7,80,0,6.18,Fail
3396,Naman Bhattacharya,naman.bhattacharya4224@yahoo.com,"159 Nehru Square, Indore - 246957",9222888042,20.4,24.3,52,0,7.19,Fail
3397,Nikhil Patel,nikhil.patel6747@gmail.com,"81 Gandhi Drive, Patna - 469473",7436149960,11.7,26.2,75,1,N/A,Fail
3398,Harsh Saxena,harsh.saxena5304@yahoo.com,"493 Market Avenue, Delhi - 944968",6338349552,17.8,17.7,82,0,5.68,Fail
3399,Kavya Bose,kavya.bose4716@yahoo.com,"117 Market Drive, Ludhiana - 424097",8211702146,13.1,3.4,98,0,6.34,Fail
3400,Arjun Iyer,arjun.iyer7750@outlook.com,"67 Nehru Square, Coimbatore - 387255",9190152054,14.9,14.4,76,0,7.44,Pass
3401,Tanvi Arora,tanvi.arora7256@rediffmail.com,"150 Nehru Lane, Vadodara - 632532",7063564831,4.3,15.3,47,0,7.44,Pass
3402,Tanvi Bhat,tanvi.bhat834@icloud.com,"393 Market Boulevard, Gurgaon - 720904",6302547542,13.1,13.3,76,0,7.74,Pass
3403,Harsh Saxena,harsh.saxena6217@hotmail.com,"493 Park Lane, Mysore - 333785",8434157374,7.8,30,84,0,N/A,Fail
3404,Pooja Patel,pooja.patel3931@rediffmail.com,"169 Nehru Avenue, Indore - 571650",8975250638,22.9,11.2,53,0,5.45,Fail
3405,Rohan Gupta,rohan.gupta6456@hotmail.com,"327 Market Road, Ghaziabad - 635682",6666504835,17.4,26.6,75,0,5.93,Pass
3406,Sahil Khanna,sahil.khanna473@outlook.com,"13 Gandhi Street, Nagpur - 521717",7933351709,12.2,15.2,56,0,7.06,Pass
3407,Simran Jain,simran.jain8616@gmail.com,"131 Patel Street, Chandigarh - 638365",7437114980,15.8,15.7,81,0,7.21,Pass
3408,Rahul Roy,rahul.roy8516@hotmail.com,"186 Nehru Boulevard, Hyderabad - 811840",7222630999,14.0,9.1,76,0,7.36,Pass
3409,Tanvi Singh,tanvi.singh1658@outlook.com,"412 Gandhi Road, Indore - 732583",8007703937,24.9,15.9,91,3,6.11,Pass
3410,Pooja Patel,pooja.patel7316@rediffmail.com,"482 Rajendra Road, Thiruvananthapuram - 797453",7048669615,22.8,21.4,64,0,5.82,Pass
3411,Veer Mishra,veer.mishra5920@protonmail.com,"26 Market Road, Thiruvananthapuram - 121385",6375396646,22.1,26.0,59,2,7.58,Fail
3412,Veer Sharma,veer.sharma91@hotmail.com,"62 Market Path, Ahmedabad - 637643",6668985516,8.6,22.1,40,3,8.35,Pass
3413,Tanvi Malhotra,tanvi.malhotra2805@protonmail.com,"285 Patel Drive, Agra - 968277",7433600805,12.4,8.7,89,0,6.19,Pass
3414,Rohan Choudhury,rohan.choudhury5710@yahoo.com,"343 Nehru Avenue, Noida - 615899",7407871473,10.9,15.0,86,0,8.25,Pass
3415,Tanvi Rao,tanvi.rao1894@rediffmail.com,"362 Shivaji Boulevard, Indore - 811493",9193801812,30,15.6,85,3,7.8,Fail
3416,Divya Das,divya.das6793@rediffmail.com,"170 Main Circle, Delhi - 436063",6965217742,21.0,30,90,0,8.19,Pass
3417,Sanjay Singh,sanjay.singh7822@hotmail.com,"297 Park Boulevard, Jaipur - 968926",8074160975,20.7,18.2,66,3,8.68,Pass
3418,Anjali Reddy,anjali.reddy4468@gmail.com,"394 Park Street, Kolkata - 511264",8764553666,15.8,15.0,63,3,7.51,Pass
3419,Sneha Choudhury,sneha.choudhury2291@rediffmail.com,"330 Patel Circle, Lucknow - 187650",6449819314,12.3,21.3,41,0,N/A,Fail
3420,Yash Dutta,yash.dutta3054@gmail.com,"160 Patel Street, Ranchi - 538476",6892840635,24.0,17.2,94,0,7.61,Fail
3421,Kavya Gupta,kavya.gupta8909@rediffmail.com,"1 Patel Court, Bangalore - 765789",9869270493,18.4,29.7,64,0,N/A,Pass
3422,Arjun Pandey,arjun.pandey6532@gmail.com,"204 Main Avenue, Visakhapatnam - 988526",9542698809,13.0,14.4,47,0,6.36,Fail
3423,Diya Sinha,diya.sinha9984@outlook.com,"346 Rajendra Road, Vadodara - 703200",8066248532,30,22.0,64,0,6.4,Pass
3424,Tanvi Khanna,tanvi.khanna8386@yahoo.com,"10 Patel Court, Gurgaon - 426077",9167862492,19.3,18.8,62,0,7.64,Pass
3425,Yash Gupta,yash.gupta7333@hotmail.com,"472 Market Avenue, Mumbai - 917202",6890964718,22.4,16.0,92,0,9.68,Fail
3426,Pooja Mishra,pooja.mishra7420@icloud.com,"78 Park Road, Varanasi - 443440",9153500765,30,17.6,98,0,8.27,Fail
3427,Isha Jain,isha.jain1960@protonmail.com,"123 Patel Road, Visakhapatnam - 930606",8830180518,16.2,28.1,82,0,5.25,Pass
3428,Bhavna Patel,bhavna.patel3658@gmail.com,"452 Park Path, Hyderabad - 637561",6045830822,13.7,12.7,41,0,7.87,Pass
3429,Yash Choudhury,yash.choudhury5011@hotmail.com,"307 Nehru Street, Mysore - 463979",6411366829,14.1,16.2,56,0,8.8,Fail
3430,Rohan Jain,rohan.jain2640@outlook.com,"405 Main Street, Vadodara - 624847",9804598429,25.7,6.0,44,0,N/A,Fail
3431,Yash Khanna,yash.khanna6379@gmail.com,"53 Patel Circle, Ghaziabad - 259502",8303379559,25.4,24.6,75,0,5.93,Fail
3432,Kritika Verma,kritika.verma4599@protonmail.com,"6 Nehru Drive, Nagpur - 602918",9311025135,16.7,15.1,40,0,5.48,Pass
3433,Naman Patel,naman.patel7338@hotmail.com,"302 Shivaji Lane, Mysore - 259731",8918216748,26.7,14.1,56,0,5.8,Fail
3434,Nidhi Bhattacharya,nidhi.bhattacharya3481@yahoo.com,"186 Park Drive, Nashik - 139740",6043045500,26.2,9.9,54,0,7.25,Fail
3435,Simran Sen,simran.sen7767@gmail.com,"273 Gandhi Drive, Lucknow - 991640",7740037410,20.9,11.0,87,0,5.47,Pass
3436,Priya Patel,priya.patel3959@rediffmail.com,"325 Main Road, Hyderabad - 428571",8344903745,8.3,12.2,83,0,4.37,Fail
3437,Neha Gupta,neha.gupta3365@outlook.com,"186 Main Court, Mysore - 326187",9040298142,13.8,5.5,92,0,7.39,Pass
3438,Anjali Reddy,anjali.reddy4124@protonmail.com,"75 Park Avenue, Nashik - 466410",9099655623,14.6,25.2,75,0,6.67,Fail
3439,Akshay Dutta,akshay.dutta5352@protonmail.com,"268 Main Boulevard, Thiruvananthapuram - 643712",7256733151,18.8,9.3,50,0,7.07,Pass
3440,Rishi Choudhury,rishi.choudhury2954@rediffmail.com,"97 Patel Street, Mysore - 548553",7229490913,20.5,19.3,62,0,5.05,Fail
3441,Nikhil Pandey,nikhil.pandey7549@hotmail.com,"435 Main Road, Bangalore - 488070",7651213056,23.8,14.3,41,0,5.81,Fail
3442,Rishi Bhat,rishi.bhat5539@icloud.com,"195 Shivaji Avenue, Coimbatore - 611238",6601911216,19.8,19.1,91,0,8.19,Fail
3443,Priya Sen,priya.sen2468@protonmail.com,"401 Rajendra Drive, Surat - 939964",8506545042,14.5,25.2,71,0,5.12,Pass
3444,Akshay Bhattacharya,akshay.bhattacharya6292@yahoo.com,"481 Market Lane, Mumbai - 667964",7666199119,19.8,6.9,83,1,6.34,Pass
3445,Arjun Sinha,arjun.sinha1241@rediffmail.com,"348 Shivaji Street, Agra - 864300",9866899560,11.6,18.0,64,0,7.08,Fail
3446,Rohan Mishra,rohan.mishra2397@rediffmail.com,"265 Shivaji Street, Lucknow - 827730",7430676547,18.0,14.1,81,0,5.38,Fail
3447,Naman Bhattacharya,naman.bhattacharya2896@hotmail.com,"321 Main Drive, Surat - 743303",8314899218,12.1,19.9,73,0,7.51,Fail
3448,Kritika Saxena,kritika.saxena8438@icloud.com,"391 Shivaji Street, Gurgaon - 171922",6310538867,25.6,24.1,51,0,8.22,Pass
3449,Varun Bansal,varun.bansal8293@hotmail.com,"134 Nehru Avenue, Thiruvananthapuram - 973104",9852138840,16.6,8.6,85,3,7.68,Pass
3450,Divya Dutta,divya.dutta1200@protonmail.com,"301 Park Court, Delhi - 939943",8125680291,17.3,17.1,77,0,7.93,Fail
3451,Shreya Gupta,shreya.gupta1930@rediffmail.com,"63 Main Road, Thiruvananthapuram - 651142",9494437916,16.3,20.4,84,0,7.25,Pass
3452,Aisha Sen,aisha.sen7231@hotmail.com,"199 Main Avenue, Delhi - 237516",7459081248,25.7,22.5,68,0,7.75,Pass
3453,Bhavna Bansal,bhavna.bansal1515@icloud.com,"41 Gandhi Drive, Thiruvananthapuram - 274858",6780285566,12.0,24.0,64,0,6.94,Fail
3454,Nikhil Bansal,nikhil.bansal9290@gmail.com,"5 Gandhi Avenue, Hyderabad - 144588",6545894483,8.1,21.4,51,0,6.35,Pass
3455,Vivaan Patel,vivaan.patel3537@protonmail.com,"230 Main Lane, Mumbai - 991890",6338896340,14.9,30,57,0,N/A,Fail
3456,Karan Sharma,karan.sharma7635@outlook.com,"74 Patel Lane, Delhi - 763506",8565349984,25.0,16.2,75,0,5.33,Pass
3457,Harsh Reddy,harsh.reddy3958@yahoo.com,"186 Main Road, Surat - 844759",7809095805,16.8,21.2,59,0,6.48,Fail
3458,Rohan Roy,rohan.roy5546@gmail.com,"106 Rajendra Lane, Mumbai - 720424",9903229257,18.2,30,77,0,N/A,Pass
3459,Sneha Nair,sneha.nair9300@protonmail.com,"349 Shivaji Square, Indore - 350463",7420063650,22.8,20.1,82,2,7.96,Pass
3460,Tanvi Kumar,tanvi.kumar9644@hotmail.com,"448 Main Street, Mumbai - 934046",8732932282,22.3,23.9,63,0,5.08,Pass
3461,Sahil Singh,sahil.singh301@yahoo.com,"296 Nehru Path, Ranchi - 983045",8542456556,16.8,22.4,50,0,N/A,Fail
3462,Tanvi Singh,tanvi.singh2311@yahoo.com,"87 Main Road, Surat - 464965",6594156388,13.6,18.0,78,2,N/A,Fail
3463,Vikram Bhattacharya,vikram.bhattacharya9486@yahoo.com,"200 Patel Circle, Nagpur - 471531",6499979300,18.7,24.4,50,0,7.47,Fail
3464,Kavya Malhotra,kavya.malhotra9907@protonmail.com,"221 Gandhi Square, Noida - 879588",9707242348,18.4,19.4,94,0,7.36,Fail
3465,Divya Iyer,divya.iyer8003@outlook.com,"386 Nehru Road, Jaipur - 405629",7499918470,11.9,29.6,99,2,8.53,Fail
3466,Sahil Arora,sahil.arora6042@hotmail.com,"8 Main Street, Chennai - 758642",6504305039,16.7,13.1,70,3,6.74,Fail
3467,Sakshi Rao,sakshi.rao3338@outlook.com,"323 Park Street, Thiruvananthapuram - 739842",6039038239,30,18.8,73,0,7.21,Pass
3468,Aditya Verma,aditya.verma3255@outlook.com,"4 Patel Boulevard, Hyderabad - 615883",6663734705,22.3,19.3,50,0,6.54,Pass
3469,Nikhil Sinha,nikhil.sinha6911@yahoo.com,"96 Main Drive, Kochi - 413702",6407174033,15.6,18.8,64,3,7.1,Pass
3470,Kritika Rao,kritika.rao9094@yahoo.com,"284 Park Circle, Pune - 743370",7485676646,6.9,9.5,41,0,4.91,Pass
3471,Rahul Verma,rahul.verma1007@icloud.com,"431 Shivaji Boulevard, Surat - 391270",9589812829,2.4,13.8,92,0,7.74,Pass
3472,Shreya Bhattacharya,shreya.bhattacharya5793@gmail.com,"382 Park Boulevard, Ahmedabad - 932879",7824758077,28.7,10.0,77,0,N/A,Pass
3473,Harsh Bose,harsh.bose5497@icloud.com,"427 Park Boulevard, Ahmedabad - 654396",7432642454,22.5,19.3,99,2,8.3,Pass
3474,Meera Roy,meera.roy8678@gmail.com,"399 Gandhi Lane, Gurgaon - 997843",7787154422,26.0,22.5,40,0,5.92,Fail
3475,Bhavna Reddy,bhavna.reddy879@yahoo.com,"288 Nehru Street, Hyderabad - 873453",9032350212,11.1,20.5,49,0,6.7,Fail
3476,Rahul Arora,rahul.arora7517@gmail.com,"309 Gandhi Circle, Lucknow - 896410",8330068445,11.8,25.9,100,1,7.0,Fail
3477,Diya Malhotra,diya.malhotra9058@protonmail.com,"157 Rajendra Road, Mysore - 825434",8895523232,8.4,19.3,78,0,7.32,Pass
3478,Diya Malhotra,diya.malhotra2752@hotmail.com,"486 Rajendra Circle, Mysore - 144974",7928577693,24.5,18.1,66,0,6.5,Pass
3479,Divya Iyer,divya.iyer3142@gmail.com,"458 Patel Square, Gurgaon - 783543",7472579944,9.9,25.6,45,0,6.71,Pass
3480,Aarav Gupta,aarav.gupta4401@yahoo.com,"444 Rajendra Square, Coimbatore - 351989",9841482312,15.1,11.2,44,2,7.15,Pass
3481,Harsh Khanna,harsh.khanna7899@protonmail.com,"62 Shivaji Court, Chennai - 534168",6280803000,17.7,13.7,64,0,5.47,Fail
3482,Divya Choudhury,divya.choudhury5642@hotmail.com,"62 Nehru Path, Agra - 465942",9035116959,19.9,4.4,52,0,7.64,Pass
3483,Akshay Arora,akshay.arora2895@outlook.com,"207 Rajendra Circle, Nagpur - 861427",6649180242,23.8,13.2,78,0,7.87,Pass
3484,Nidhi Choudhury,nidhi.choudhury1714@outlook.com,"192 Shivaji Street, Gurgaon - 655237",6884265200,24.2,18.3,100,0,6.5,Fail
3485,Priya Bansal,priya.bansal8642@icloud.com,"88 Shivaji Road, Bhopal - 315195",8269152934,30,22.3,74,0,7.05,Pass
3486,Nikhil Chopra,nikhil.chopra1408@yahoo.com,"232 Market Lane, Nashik - 873991",7276196720,15.6,18.7,54,1,6.93,Pass
3487,Nikhil Mishra,nikhil.mishra4699@outlook.com,"212 Nehru Drive, Kolkata - 860590",9478452088,19.5,23.5,86,0,7.53,Fail
3488,Kritika Kumar,kritika.kumar9156@gmail.com,"187 Gandhi Avenue, Ghaziabad - 707797",7069749009,24.9,21.5,65,0,N/A,Pass
3489,Nidhi Iyer,nidhi.iyer1200@protonmail.com,"243 Patel Square, Mumbai - 262048",9269619462,16.8,12.4,84,0,N/A,Pass
3490,Vivaan Reddy,vivaan.reddy9638@gmail.com,"214 Patel Court, Bangalore - 282069",7721735246,19.3,12.5,97,0,5.91,Pass
3491,Kritika Saxena,kritika.saxena2553@icloud.com,"95 Patel Court, Hyderabad - 387200",9752431008,18.0,24.7,92,0,6.94,Pass
3492,Rishi Gupta,rishi.gupta4933@icloud.com,"262 Shivaji Road, Ranchi - 812107",6758092796,30,22.0,90,0,N/A,Fail
3493,Simran Bansal,simran.bansal491@gmail.com,"348 Nehru Square, Chandigarh - 139225",6224636244,8.1,23.9,40,0,N/A,Fail
3494,Ananya Sharma,ananya.sharma9215@yahoo.com,"388 Shivaji Lane, Lucknow - 675143",9711131533,10.7,23.7,74,0,N/A,Fail
3495,Sanjay Roy,sanjay.roy7417@outlook.com,"497 Shivaji Street, Ludhiana - 536224",7874550892,29.9,19.5,95,0,8.33,Pass
3496,Rohan Sen,rohan.sen6774@rediffmail.com,"281 Nehru Avenue, Patna - 535378",9354063578,17.3,6.7,66,2,6.08,Fail
3497,Swati Desai,swati.desai9231@yahoo.com,"353 Nehru Path, Gurgaon - 345067",9906519015,24.4,30,72,0,6.33,Fail
3498,Ananya Malhotra,ananya.malhotra6192@gmail.com,"145 Market Boulevard, Jaipur - 440153",6078434293,21.5,13.4,80,0,7.08,Pass
3499,Sakshi Bansal,sakshi.bansal8964@gmail.com,"468 Shivaji Road, Coimbatore - 103532",7765381097,14.0,19.8,40,0,5.21,Pass
3500,Nikhil Bose,nikhil.bose2578@outlook.com,"313 Main Court, Coimbatore - 493555",8515926136,6.0,17.3,46,3,8.2,Fail
3501,Nidhi Malhotra,nidhi.malhotra3395@protonmail.com,"41 Rajendra Lane, Vadodara - 418758",6249540402,18.2,17.8,96,0,7.07,Pass
3502,Isha Chopra,isha.chopra6203@yahoo.com,"325 Market Court, Bangalore - 111278",9240451277,19.5,12.6,95,3,6.38,Fail
3503,Vikram Sharma,vikram.sharma9385@outlook.com,"4 Main Square, Agra - 497965",6877004251,6.4,8.7,68,0,9.67,Pass
3504,Kavya Sen,kavya.sen6146@outlook.com,"308 Patel Drive, Bangalore - 635053",6259936125,19.3,28.9,96,3,5.75,Pass
3505,Vivaan Mishra,vivaan.mishra9129@yahoo.com,"138 Market Square, Mumbai - 490828",7999281702,28.8,12.3,67,0,5.8,Pass
3506,Vikram Chopra,vikram.chopra7649@icloud.com,"164 Main Boulevard, Hyderabad - 403171",6123737309,30,17.2,73,0,N/A,Fail
3507,Aryan Kumar,aryan.kumar9246@yahoo.com,"444 Patel Drive, Delhi - 272717",7684509562,14.5,14.7,53,0,N/A,Pass
3508,Akshay Nair,akshay.nair7211@rediffmail.com,"313 Main Street, Chandigarh - 294552",8017572490,20.7,6.5,75,0,6.19,Pass
3509,Rishi Khanna,rishi.khanna8642@yahoo.com,"227 Park Path, Hyderabad - 925756",6223285239,21.3,19.7,70,2,8.18,Fail
3510,Sneha Choudhury,sneha.choudhury2117@protonmail.com,"488 Market Boulevard, Ranchi - 730695",9059179159,8.8,20.7,70,0,8.97,Pass
3511,Tanvi Iyer,tanvi.iyer5490@hotmail.com,"344 Main Lane, Noida - 839103",8169702600,16.5,23.3,73,0,9.42,Pass
3512,Anjali Kumar,anjali.kumar3869@protonmail.com,"199 Shivaji Circle, Jaipur - 903768",9799464704,17.3,18.5,89,0,9.82,Pass
3513,Bhavna Sen,bhavna.sen3931@hotmail.com,"300 Main Drive, Lucknow - 739532",6245604266,7.3,20.3,57,0,5.9,Pass
3514,Anjali Nair,anjali.nair2476@outlook.com,"288 Shivaji Road, Delhi - 730792",8379639381,19.9,15.6,70,3,8.2,Fail
3515,Shreya Mishra,shreya.mishra129@yahoo.com,"230 Market Court, Patna - 132496",7644214627,23.2,10.3,84,0,N/A,Fail
3516,Sahil Bansal,sahil.bansal8116@outlook.com,"236 Main Circle, Kochi - 130832",6680423698,16.6,23.6,51,0,5.42,Fail
3517,Diya Sen,diya.sen4998@icloud.com,"347 Shivaji Avenue, Bangalore - 900142",9635192524,24.5,21.7,66,3,N/A,Fail
3518,Divya Dutta,divya.dutta9213@outlook.com,"107 Park Avenue, Mumbai - 307496",7761256963,13.8,30,73,0,5.86,Fail
3519,Meera Bhat,meera.bhat7423@gmail.com,"399 Gandhi Avenue, Surat - 411368",8448261174,21.8,25.9,81,0,N/A,Fail
3520,Aryan Gupta,aryan.gupta802@rediffmail.com,"334 Main Road, Ludhiana - 285214",7146408007,1.4,22.4,40,1,6.45,Pass
3521,Aryan Nair,aryan.nair434@hotmail.com,"325 Gandhi Square, Gurgaon - 547026",9571261132,20.8,19.6,50,0,5.92,Pass
3522,Anjali Saxena,anjali.saxena2022@hotmail.com,"327 Patel Path, Gurgaon - 823005",8919418601,29.6,13.0,94,0,7.38,Pass
3523,Meera Choudhury,meera.choudhury3243@icloud.com,"124 Rajendra Avenue, Varanasi - 444694",9938743236,19.2,18.3,75,0,5.88,Pass
3524,Priya Saxena,priya.saxena9435@icloud.com,"426 Gandhi Street, Coimbatore - 534549",8280586400,22.2,20.8,44,1,8.25,Pass
3525,Sanjay Malhotra,sanjay.malhotra4198@protonmail.com,"220 Gandhi Path, Lucknow - 550352",6264377041,18.6,10.9,87,0,6.68,Pass
3526,Tanvi Srivastava,tanvi.srivastava8415@rediffmail.com,"89 Park Boulevard, Ghaziabad - 320366",8218002895,28.5,12.6,56,0,8.66,Fail
3527,Sanjay Srivastava,sanjay.srivastava8741@protonmail.com,"443 Shivaji Street, Chandigarh - 827255",6471586644,25.6,17.6,61,0,7.01,Pass
3528,Nikhil Chopra,nikhil.chopra5208@gmail.com,"192 Market Boulevard, Delhi - 895044",8452182075,10.3,18.4,43,0,6.33,Fail
3529,Rahul Kumar,rahul.kumar5724@icloud.com,"304 Patel Avenue, Nagpur - 560985",7409591198,19.3,14.4,60,0,8.38,Pass
3530,Sanjay Bansal,sanjay.bansal279@protonmail.com,"165 Nehru Street, Delhi - 712848",7904968362,16.0,5.5,43,0,5.53,Fail
3531,Varun Das,varun.das3105@rediffmail.com,"14 Main Avenue, Mysore - 384759",7061292241,17.9,15.2,64,0,5.56,Fail
3532,Aryan Srivastava,aryan.srivastava2429@rediffmail.com,"155 Patel Path, Surat - 935357",8969723428,26.3,25.0,78,0,4.91,Pass
3533,Vivaan Arora,vivaan.arora5762@gmail.com,"498 Gandhi Circle, Noida - 561260",7673795439,14.1,11.4,70,1,6.61,Fail
3534,Kritika Jain,kritika.jain9225@outlook.com,"417 Gandhi Drive, Ranchi - 904128",8550527305,17.9,21.6,60,0,N/A,Pass
3535,Ananya Sinha,ananya.sinha1638@rediffmail.com,"414 Patel Path, Gurgaon - 573956",8739562280,15.0,18.1,61,0,6.53,Fail
3536,Arjun Saxena,arjun.saxena7591@hotmail.com,"107 Main Square, Varanasi - 372318",8125712361,16.5,17.8,59,2,N/A,Pass
3537,Rahul Arora,rahul.arora7936@gmail.com,"466 Main Road, Bangalore - 289661",6252536317,18.4,11.5,51,0,6.64,Fail
3538,Sanjay Saxena,sanjay.saxena7113@gmail.com,"327 Shivaji Square, Ghaziabad - 540713",8076255790,8.3,26.5,76,0,6.72,Pass
3539,Sanjay Sen,sanjay.sen418@rediffmail.com,"127 Park Avenue, Mumbai - 783063",6913067734,10.5,25.1,73,0,9.6,Pass
3540,Simran Iyer,simran.iyer1148@icloud.com,"379 Shivaji Square, Ludhiana - 829530",8751784682,16.9,10.6,49,1,N/A,Pass
3541,Pooja Verma,pooja.verma4936@outlook.com,"429 Nehru Boulevard, Chandigarh - 221301",6635436629,26.8,19.6,69,0,6.39,Pass
3542,Aisha Gupta,aisha.gupta1196@hotmail.com,"63 Park Street, Delhi - 581435",7699132534,13.8,12.8,91,0,4.92,Fail
3543,Anjali Sinha,anjali.sinha7031@protonmail.com,"170 Gandhi Circle, Mysore - 482374",9545051957,21.1,27.9,54,0,5.38,Pass
3544,Sakshi Dutta,sakshi.dutta4589@icloud.com,"251 Park Street, Varanasi - 711434",7338987978,9.4,17.5,94,0,6.91,Pass
3545,Pooja Malhotra,pooja.malhotra4344@yahoo.com,"13 Nehru Drive, Varanasi - 671023",7138631055,18.2,25.4,89,0,6.98,Pass
3546,Aisha Pandey,aisha.pandey4771@icloud.com,"365 Park Square, Pune - 654701",7466726130,28.9,26.8,49,0,6.38,Pass
3547,Priya Mishra,priya.mishra3698@protonmail.com,"128 Main Court, Mysore - 155503",8645819284,21.4,25.0,67,0,5.87,Pass
3548,Isha Iyer,isha.iyer3805@gmail.com,"204 Gandhi Circle, Agra - 607205",7398383396,20.2,21.3,65,0,9.31,Fail
3549,Veer Pandey,veer.pandey7037@yahoo.com,"468 Gandhi Lane, Bangalore - 450042",7298352653,7.4,6.9,68,0,7.03,Pass
3550,Karan Bansal,karan.bansal6734@rediffmail.com,"331 Shivaji Boulevard, Visakhapatnam - 874034",8728114162,12.9,19.8,95,3,5.93,Pass
3551,Priya Nair,priya.nair2834@hotmail.com,"236 Patel Square, Noida - 711259",9376388529,26.5,20.7,93,0,6.01,Fail
3552,Aditya Reddy,aditya.reddy2649@protonmail.com,"334 Rajendra Circle, Coimbatore - 968967",6723814531,17.4,17.9,79,0,7.42,Pass
3553,Rahul Jain,rahul.jain6235@protonmail.com,"342 Rajendra Lane, Ahmedabad - 160770",8110154607,5.8,14.5,44,0,8.17,Fail
3554,Harsh Das,harsh.das3777@yahoo.com,"412 Nehru Road, Surat - 231812",6865771092,6.6,15.7,45,3,5.68,Pass
3555,Meera Bansal,meera.bansal960@hotmail.com,"483 Park Court, Pune - 375837",7437077725,7.5,14.2,73,0,7.38,Pass
3556,Aisha Bose,aisha.bose4086@hotmail.com,"250 Market Boulevard, Patna - 835348",8994073593,11.8,21.9,46,0,8.02,Pass
3557,Sanjay Jain,sanjay.jain3303@yahoo.com,"201 Rajendra Boulevard, Gurgaon - 606482",6939399474,18.9,26.7,75,0,7.89,Pass
3558,Amit Mishra,amit.mishra2301@outlook.com,"245 Rajendra Avenue, Hyderabad - 296342",8238579665,26.2,27.1,93,3,6.82,Fail
3559,Aisha Sinha,aisha.sinha4143@hotmail.com,"472 Patel Square, Indore - 849760",7849264273,18.8,11.7,73,0,7.76,Pass
3560,Diya Desai,diya.desai1192@outlook.com,"54 Rajendra Path, Ludhiana - 788968",7570881961,17.5,26.1,85,0,N/A,Fail
3561,Rishi Rao,rishi.rao5458@protonmail.com,"270 Main Circle, Visakhapatnam - 539885",8591406951,14.6,18.6,74,0,8.22,Pass
3562,Harsh Jain,harsh.jain4698@rediffmail.com,"91 Market Boulevard, Kochi - 232958",8804766666,20.5,25.7,96,2,N/A,Pass
3563,Harsh Iyer,harsh.iyer6684@gmail.com,"414 Nehru Road, Hyderabad - 776049",6729963485,10.6,26.9,69,0,7.85,Fail
3564,Ananya Srivastava,ananya.srivastava9463@rediffmail.com,"420 Rajendra Path, Gurgaon - 362565",8625128399,24.3,23.2,44,3,7.82,Pass
3565,Varun Malhotra,varun.malhotra9866@gmail.com,"427 Park Circle, Lucknow - 384596",9348673356,14.5,26.9,82,0,6.93,Fail
3566,Bhavna Jain,bhavna.jain2631@yahoo.com,"290 Main Square, Jaipur - 968344",6575653623,12.7,28.6,42,0,5.87,Fail
3567,Akshay Bansal,akshay.bansal7426@yahoo.com,"269 Main Lane, Ahmedabad - 676860",9670416501,20.9,21.9,40,0,7.92,Pass
3568,Vikram Khanna,vikram.khanna8622@icloud.com,"283 Main Street, Ludhiana - 359449",6296952162,24.9,15.9,49,3,7.19,Fail
3569,Arjun Bhattacharya,arjun.bhattacharya3133@gmail.com,"233 Park Street, Ranchi - 668741",6169427479,8.0,23.1,85,0,6.5,Pass
3570,Vikram Desai,vikram.desai4419@gmail.com,"179 Park Drive, Noida - 162400",9843001167,14.4,20.0,82,2,8.41,Pass
3571,Varun Bansal,varun.bansal3904@hotmail.com,"299 Market Square, Pune - 686622",9685698338,13.7,17.3,49,2,6.55,Pass
